School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Carrington College-Sacramento,,22257.0,5943.0,0.368,0.5221,,,,,,,,18858.0,9.0,,,,,27754.0,0.5845
Westminster Theological Seminary in California,,,7485.0,0.6,,,,,,,133.0,,,,,,,,,0.5845
Westmont College,,31145.0,8199.0,0.5455,0.5364,,,,,,,3.0,,,,,1600.0,1.0,47975.5,0.5845
Whittier College,,24570.0,8319.0,0.6973,0.6853,,,,,,65.0,6.0,,,,,1000.0,5.0,47975.5,0.5845
Woodbury University,,23915.0,7609.0,0.3268,0.5751,,,,,,117.0,,,,,,1971.0,5.0,47975.5,0.5845
The Wright Institute,,,8307.0,0.3373,,,,,,,487.0,,,,,,,,,0.5845
Thomas Jefferson School of Law,,,11573.0,0.2826,,,,,,,219.0,,,,,,,,,0.5845
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,,10576.0,7260.0,0.6154,0.0,,,,,,,,,,,,,3.0,47975.5,0.5845
Cambridge Junior College-Yuba City,,21060.0,,,0.5,,,,,,,,16400.0,9.0,,,,,27754.0,0.5845
The Salon Professional Academy-Grand Junction,,13411.0,,,0.6735,,,,,,,,20140.0,13.0,,,,,27754.0,0.5845
Adams State University,14064.0,,6304.0,0.5691,0.4239,,,,,,1159.0,228.0,,,,,1800.0,1.0,47975.5,0.5845
Aims Community College,8386.0,,7074.0,1.0,0.0757,,,,,,,2668.0,,,,,1475.0,,27754.0,0.5845
Arapahoe Community College,10119.0,,7634.0,0.1917,0.1333,,,,,,,5708.0,,,,,2000.0,,27754.0,0.5845
Bel-Rea Institute of Animal Technology,,20989.0,5168.0,0.625,0.7593,,,,,,,,,,,,909.0,3.0,36066.0,0.5845
University of Colorado Denver/Anschutz Medical Campus,15358.0,,10829.0,0.6728,0.2838,,,,,,9092.0,4148.0,,,,,1800.0,1.0,47975.5,0.5845
Colorado Technical University-Colorado Springs,,16435.0,7302.0,,0.7401,,,,,,3802.0,233.0,,,,,1416.0,,47975.5,0.5845
Spartan College of Aeronautics and Technology,,23797.0,4210.0,1.0,0.5192,,,,,,,,,,,,4105.0,,36066.0,0.5845
University of Colorado Boulder,21680.0,,11894.0,0.7387,0.271,,,,,,6785.0,468.0,,,,,1200.0,1.0,47975.5,0.5845
Colorado Christian University,,25268.0,6707.0,0.1916,0.4872,,,,,,1048.0,1868.0,,,,,1000.0,,47975.5,0.5845
Regis University,,25483.0,7261.0,0.443,0.4201,,,,,,3408.0,108.0,,,,,1800.0,1.0,47975.5,0.5845
Concorde Career College-Aurora,,20937.0,5703.0,0.7419,0.6298,,,,,,,,16656.0,8.0,,,,3.0,27754.0,0.5845
Colorado Mountain College,7459.0,,8450.0,0.2017,0.1097,,,,,,,2501.0,,,,,840.0,,27754.0,0.5845
Colorado Northwestern Community College,14178.0,,5931.0,1.0,0.2106,,,,,,,505.0,,,,,1800.0,,27754.0,0.5845
Colorado School of Mines,26750.0,,12072.0,0.9853,0.393,,,,,,1472.0,53.0,,,,,1500.0,1.0,47975.5,0.5845
Colorado School of Trades,,17647.0,3750.0,,0.346,,,,,,,,25500.0,15.0,,,,3.0,36066.0,0.5845
Colorado State University-Fort Collins,18668.0,,10405.0,0.7086,0.3995,,,,,,7637.0,1416.0,,,,,1200.0,1.0,47975.5,0.5845
Colorado Technical University-Colorado Springs,,16435.0,7302.0,,0.7401,,,,,,3802.0,233.0,,,,,1416.0,,47975.5,0.5845
Community College of Aurora,11222.0,,6938.0,1.0,0.1251,,,,,,,3982.0,,,,,1800.0,,36066.0,0.5845
Technical College of the Rockies,14740.0,,,,0.1842,,,,,,,68.0,11215.0,9.0,,,,,27754.0,0.5845
Community College of Denver,9304.0,,7015.0,0.2727,0.2093,,,,,,,1937.0,,,,,1800.0,,36066.0,0.5845
Lincoln College of Technology-Denver,,21109.0,4341.0,0.8298,0.6322,,,,,,,,18200.0,9.0,,,,,27754.0,0.5845
Denver Seminary,,,5962.0,0.9667,,,,,,,848.0,,,,,,,,,0.5845
University of Colorado Denver/Anschutz Medical Campus,15358.0,,10829.0,0.6728,0.2838,,,,,,9092.0,4148.0,,,,,1800.0,1.0,47975.5,0.5845
Emily Griffith Technical College,6462.0,,,,0.0,,,,,,,,11581.0,11.0,,,,,27754.0,0.5845
Fort Lewis College,16274.0,,7325.0,0.9836,0.4117,,,,,,80.0,140.0,,,,,1240.0,1.0,47975.5,0.5845
Front Range Community College,9725.0,,7329.0,1.0,0.198,,,,,,,6202.0,,,,,1800.0,,27754.0,0.5845
Iliff School of Theology,,,7211.0,1.0,,,,,,,227.0,,,,,,,,,0.5845
International Salon and Spa Academy,,15113.0,,,0.5228,,,,,,,,18565.0,13.0,,,,,27754.0,0.5845
Lamar Community College,10604.0,,5242.0,0.3889,0.1989,,,,,,,320.0,,,,,1800.0,,36066.0,0.5845
Colorado Mesa University,15569.0,,6850.0,0.555,0.445,,,,,,134.0,979.0,,,,,1560.0,1.0,47975.5,0.5845
Metropolitan State University of Denver,14257.0,,6887.0,1.0,0.3919,,,,,,886.0,816.0,,,,,1400.0,1.0,47975.5,0.5845
Morgan Community College,8211.0,,6740.0,0.95,0.1409,,,,,,,653.0,,,,,1800.0,,27754.0,0.5845
Naropa University,,25871.0,6507.0,0.3694,0.5656,,,,,,523.0,10.0,,,,,1256.0,3.0,47975.5,0.5845
Nazarene Bible College,,,4387.0,1.0,0.2449,,,,,,,270.0,,,,,1500.0,,47975.5,0.5845
Northeastern Junior College,13512.0,,5690.0,0.6933,0.3251,,,,,,,373.0,,,,,1800.0,,27754.0,0.5845
University of Northern Colorado,15714.0,,7704.0,0.5871,0.443,,,,,,3120.0,1362.0,,,,,1200.0,1.0,47975.5,0.5845
Otero Junior College,9978.0,,5562.0,1.0,0.2538,,,,,,,482.0,,,,,1800.0,,27754.0,0.5845
Pikes Peak Community College,10336.0,,6747.0,0.9353,0.2037,,,,,,,3022.0,,,,,1800.0,,27754.0,0.5845
Pueblo Community College,11319.0,,6585.0,1.0,0.2439,,,,,,,2706.0,,,,,2000.0,,27754.0,0.5845
Red Rocks Community College,10257.0,,6928.0,1.0,0.1822,,,,,,66.0,1462.0,,,,,1800.0,,27754.0,0.5845
Regis University,,25483.0,7261.0,0.443,0.4201,,,,,,3408.0,108.0,,,,,1800.0,1.0,47975.5,0.5845
Rocky Mountain College of Art and Design,,25334.0,4578.0,0.2321,0.6528,,,,,,,5.0,,,,,1600.0,,47975.5,0.5845
Montessori Education Center of the Rockies,,15702.0,,,0.4,,,,,,43.0,,9200.0,12.0,,,,3.0,27754.0,0.5845
Colorado State University Pueblo,14653.0,,7036.0,0.5755,0.6043,,,,,,2771.0,863.0,,,,,1800.0,1.0,47975.5,0.5845
Pickens Technical College,7039.0,,,,0.0,,,,,,,,,,,,600.0,,27754.0,0.5845
Intellitec College-Colorado Springs,,18332.0,4336.0,0.4211,0.487,,,,,,,,36950.0,18.0,,,,,36066.0,0.5845
Intellitec College-Grand Junction,,19056.0,3846.0,0.5313,0.6207,,,,,,,,18865.0,11.0,,,,,27754.0,0.5845
Trinidad State Junior College,10544.0,,5085.0,1.0,0.1297,,,,,,,533.0,,,,,1800.0,,27754.0,0.5845
United States Air Force Academy,,,9380.0,0.9902,,,,,,,,,,,,,,1.0,47975.5,0.5845
Empire Beauty School-Thornton,,16874.0,,,0.5478,,,,,,,,22100.0,11.0,,,,,27754.0,0.5845
Western Colorado University,17282.0,,6773.0,0.6633,0.4014,,,,,,414.0,1258.0,,,,,1300.0,1.0,47975.5,0.5845
Albertus Magnus College,,26015.0,7321.0,0.3491,0.7168,,,,,,303.0,8.0,,,,,1000.0,5.0,47975.5,0.5845
Asnuntuck Community College,8542.0,,6895.0,1.0,0.1918,,,,,,,376.0,,,,,1464.0,,27754.0,0.5845
Bais Binyomin Academy,,18193.0,4574.0,,0.0,,,,,,,,,,,,200.0,3.0,36066.0,0.5845
University of Bridgeport,,22600.0,8744.0,0.3035,0.5859,,,,,,1856.0,,,,,,1500.0,1.0,47975.5,0.5845
Central Connecticut State University,16158.0,,9405.0,0.4576,0.5444,,,,,,2109.0,228.0,,,,,1050.0,1.0,47975.5,0.5845
Charter Oak State College,10724.0,,,0.0,0.3899,,,,,,64.0,73.0,,,,,1600.0,,47975.5,0.5845
Cortiva Institute-Cromwell,,25603.0,,,0.7273,,,,,,,,17971.0,10.0,,,,,27754.0,0.5845
Northwestern Connecticut Community College,6420.0,,9154.0,0.2828,0.0724,,,,,,,256.0,,,,,1200.0,,36066.0,0.5845
Porter and Chester Institute of Hamden,,22695.0,,,0.8038,,,,,,,,,,,,1700.0,,27754.0,0.5845
Central Connecticut State University,16158.0,,9405.0,0.4576,0.5444,,,,,,2109.0,228.0,,,,,1050.0,1.0,47975.5,0.5845
Goodwin University,,18290.0,5830.0,0.3321,0.5146,,,,,,89.0,181.0,,,,,1000.0,,36066.0,0.5845
Lincoln Technical Institute-East Windsor,,20355.0,,,0.8116,,,,,,,,25415.0,11.0,,,,,27754.0,0.5845
Eastern Connecticut State University,18618.0,,8766.0,1.0,0.6029,,,,,,171.0,375.0,,,,,800.0,2.0,47975.5,0.5845
Fairfield University,,38869.0,11015.0,1.0,0.5013,,,,,,1046.0,53.0,,,,,1150.0,5.0,47975.5,0.5845
Paul Mitchell the School-North Haven,,17296.0,,,0.5342,,,,,,,,20766.0,12.0,,,,,27754.0,0.5845
Capital Community College,7590.0,,7745.0,0.3095,0.0422,,,,,,,292.0,,,,,1200.0,,36066.0,0.5845
Rensselaer at Hartford,,,10106.0,1.0,,,,,,,89.0,,,,,,,,,0.5845
American Institute-West Hartford,,16429.0,,,0.7215,,,,,,,,18495.0,11.0,,,,,27754.0,0.5845
Hartford Seminary,,,8367.0,0.5,,,,,,,129.0,,,,,,,,,0.5845
University of Hartford,,28541.0,7831.0,0.4186,0.63,,,,,,1980.0,240.0,,,,,1102.0,5.0,47975.5,0.5845
Holy Apostles College and Seminary,,9257.0,4470.0,0.5185,0.2349,,,,,,401.0,28.0,,,,,600.0,,47975.5,0.5845
Housatonic Community College,5161.0,,7711.0,0.2236,0.0287,,,,,,,402.0,,,,,1200.0,,36066.0,0.5845
Manchester Community College,14731.0,,6807.0,0.2094,0.4358,,,,,,,496.0,,,,,1750.0,,36066.0,0.5845
Naugatuck Valley Community College,6767.0,,9370.0,0.1874,0.0415,,,,,,,565.0,,,,,1200.0,,36066.0,0.5845
Middlesex Community College,4846.0,,8268.0,0.2599,0.0326,,,,,,,306.0,,,,,1200.0,,36066.0,0.5845
Vanguard College of Cosmetology-Baton Rouge,,16882.0,,,0.6432,,,,,,,,19429.0,11.0,,,,,27754.0,0.5845
Three Rivers Community College,7307.0,,7851.0,0.2518,0.0473,,,,,,,347.0,,,,,1200.0,,36066.0,0.5845
Lincoln Technical Institute-New Britain,,19117.0,,,0.8015,,,,,,,,31630.0,13.0,,,,,27754.0,0.5845
New England Tractor Trailer Training School of Connecticut,,14108.0,,,0.6663,,,,,,,,10845.0,6.0,,,,,27754.0,0.5845
University of New Haven,,33400.0,10718.0,0.4225,0.8264,,,,,,1881.0,49.0,,,,,1000.0,5.0,47975.5,0.5845
Norwalk Community College,7393.0,,8494.0,0.2385,0.0193,,,,,,,831.0,,,,,1200.0,,36066.0,0.5845
Northwestern Connecticut Community College,6420.0,,9154.0,0.2828,0.0724,,,,,,,256.0,,,,,1200.0,,36066.0,0.5845
Paier College of Art Inc,,18173.0,4677.0,,0.6747,,,,,,,5.0,,,,,2700.0,,47975.5,0.5845
Porter and Chester Institute of Stratford,,22134.0,,,0.8078,,,,,,,,,,,,1700.0,,27754.0,0.5845
Post University,,15653.0,6381.0,0.5213,0.7282,,,,,,913.0,95.0,,,,,1200.0,2.0,47975.5,0.5845
Quinebaug Valley Community College,9503.0,,7783.0,1.0,0.0,,,,,,,124.0,,,,,1350.0,,36066.0,0.5845
Quinnipiac University,,41104.0,11210.0,0.3915,0.6019,,,,,,2863.0,29.0,,,,,800.0,5.0,47975.5,0.5845
Sacred Heart University,,41191.0,9270.0,0.3392,0.608,,,,,,2998.0,92.0,,,,,1200.0,3.0,47975.5,0.5845
Mount Saint Joseph University,,21913.0,6840.0,0.9817,0.5877,,,,,,650.0,310.0,,,,,1200.0,1.0,47975.5,0.5845
Gateway Community and Technical College,6231.0,,5407.0,0.8764,0.2127,,,,,,,1800.0,,,,,1000.0,,27754.0,0.5845
Southern Connecticut State University,20763.0,,9144.0,0.4695,0.6012,,,,,,1855.0,268.0,,,,,1400.0,1.0,47975.5,0.5845
Stone Academy-West Haven,,24352.0,,,0.6462,,,,,,,,34200.0,16.0,,,,,27754.0,0.5845
Trinity College of Nursing & Health Sciences,,,6265.0,0.9231,0.681,,,,,,18.0,,,,,,2400.0,3.0,47975.5,0.5845
Tunxis Community College,8171.0,,8345.0,1.0,0.0825,,,,,,,400.0,,,,,1200.0,,36066.0,0.5845
United States Coast Guard Academy,,,11017.0,0.8488,,,,,,,,,,,,,,1.0,47975.5,0.5845
Virginia Wesleyan University,,23425.0,8413.0,0.7143,0.6714,,,,,,100.0,66.0,,,,,1500.0,1.0,47975.5,0.5845
Western Connecticut State University,18215.0,,9389.0,1.0,0.5541,,,,,,649.0,230.0,,,,,1300.0,2.0,47975.5,0.5845
Yale University,,17549.0,19830.0,0.717,0.08,,,,,,7517.0,3.0,,,,,1050.0,1.0,47975.5,0.5845
Margaret H Rollins School of Nursing at Beebe Medical Center,,,,,0.3846,,,,,,,,,,,,,,27754.0,0.5845
Dawn Career Institute LLC,,15325.0,,,0.7913,,,,,,,,16037.0,9.0,,,,,27754.0,0.5845
Delaware Technical Community College-Terry,8824.0,,7297.0,0.3449,0.1825,,,,,,,1743.0,,,,,1600.0,,36066.0,0.5845
Delaware State University,12995.0,,8238.0,0.6331,0.6616,,,,,,453.0,383.0,,,,,2000.0,1.0,47975.5,0.5845
Delaware State University,12995.0,,8238.0,0.6331,0.6616,,,,,,453.0,383.0,,,,,2000.0,1.0,47975.5,0.5845
Goldey-Beacom College,,14504.0,8268.0,0.2874,0.4493,,,,,,596.0,5.0,,,,,1032.0,2.0,47975.5,0.5845
Schilling-Douglas School of Hair Design LLC,,14492.0,,,0.5313,,,,,,,,17200.0,12.0,,,,,27754.0,0.5845
John Wesley International Barber and Beauty College,,8252.0,,,0.0,,,,,,,,12075.0,11.0,,,,,27754.0,0.5845
University of North Carolina Wilmington,19055.0,,8570.0,0.7178,0.4382,,,,,,2714.0,364.0,,,,,1126.0,1.0,47975.5,0.5845
American Public University System,,10222.0,5667.0,0.192,0.204,,,,,,7914.0,1679.0,,,,,0.0,,47975.5,0.5845
The Catholic University of America,,34230.0,10213.0,0.5427,0.4823,,,,,,2492.0,34.0,,,,,1000.0,3.0,47975.5,0.5845
University of the District of Columbia,15894.0,,8621.0,0.3233,0.3977,,,,,,371.0,225.0,,,,,1280.0,,47975.5,0.5845
Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,,,4681.0,0.8333,,,,,,,84.0,,,,,,,,,0.5845
Gallaudet University,,14595.0,10151.0,1.0,0.4095,,,,,,410.0,17.0,,,,,1600.0,1.0,47975.5,0.5845
George Washington University,,33719.0,14691.0,0.4932,0.3521,,,,,,15330.0,453.0,,,,,1400.0,5.0,47975.5,0.5845
Georgetown University,,28909.0,15798.0,0.4815,0.2522,,,,,,12080.0,372.0,,,,,1200.0,1.0,47975.5,0.5845
Taft University System,,,,0.1719,0.0,,,,,,633.0,,,,,,,,47975.5,0.5845
Strayer University-District of Columbia,,26625.0,,0.0,0.7306,,,,,,161.0,3.0,,,,,1350.0,,47975.5,0.5845
National Conservatory of Dramatic Arts,,,,,0.3415,,,,,,,,,,,,100.0,3.0,27754.0,0.5845
Trinity Washington University,,14396.0,7620.0,0.3297,0.6424,,,,,,351.0,12.0,,,,,1060.0,2.0,47975.5,0.5845
Wesley Theological Seminary,,,9379.0,1.0,,,,,,,463.0,,,,,,,,,0.5845
Atlantic Technical College,10451.0,,,,0.0,,,,,,,393.0,5729.0,11.0,,,,,27754.0,0.5845
The Baptist College of Florida,,10288.0,4820.0,1.0,0.3884,,,,,,25.0,132.0,,,,,1050.0,1.0,47975.5,0.5845
Barry University,,17994.0,8242.0,0.2877,0.5498,,,,,,3654.0,275.0,,,,,1500.0,1.0,47975.5,0.5845
Bethune-Cookman University,,16995.0,6395.0,0.6716,0.8171,,,,,,123.0,,,,,,1450.0,1.0,47975.5,0.5845
Linfield University-School of Nursing,,,7718.0,0.9545,0.7821,,,,,,,,,,,,,,47975.5,0.5845
North Florida Technical College,2500.0,,,,0.0,,,,,,,,6582.0,10.0,,,,,27754.0,0.5845
Eastern Florida State College,4955.0,,6188.0,0.3239,0.2049,,,,,,,3447.0,,,,,1600.0,,36066.0,0.5845
Broward College,12649.0,,6782.0,0.2562,0.1129,,,,,,,6836.0,,,,,3004.0,,36066.0,0.5845
Albizu University-Miami,,14136.0,5193.0,1.0,0.6861,,,,,,600.0,2.0,,,,,3105.0,3.0,47975.5,0.5845
College of Central Florida,6548.0,,5982.0,0.4087,0.2349,,,,,,,1128.0,,,,,1400.0,,36066.0,0.5845
Johnson University Florida,,17384.0,5504.0,1.0,0.6734,,,,,,,,,,,,1000.0,1.0,47975.5,0.5845
University of Central Florida,10274.0,,10697.0,0.9799,0.3521,,,,,,10031.0,431.0,,,,,1200.0,1.0,47975.5,0.5845
Charlotte Technical College,12778.0,,,,0.0,,,,,,,205.0,,,,,1039.0,,27754.0,0.5845
Chipola College,2557.0,,5726.0,0.3714,0.0,,,,,,,577.0,,,,,800.0,,36066.0,0.5845
Lorenzo Walker Technical College,3740.0,,,,0.0,,,,,,,,6557.0,14.0,,,,,27754.0,0.5845
Daytona State College,8789.0,,6917.0,0.2788,0.2151,,,,,,,2649.0,,,,,1800.0,,36066.0,0.5845
South University-West Palm Beach,,22592.0,6559.0,0.4242,0.705,,,,,,112.0,1.0,,,,,1500.0,,47975.5,0.5845
Eckerd College,,34860.0,8051.0,0.8731,0.6725,,,,,,,18.0,,,,,1350.0,1.0,47975.5,0.5845
Florida SouthWestern State College,8100.0,,6244.0,0.2418,0.1446,,,,,,,4070.0,,,,,1950.0,,36066.0,0.5845
Edward Waters College,,12653.0,4538.0,1.0,0.2515,,,,,,,2153.0,,,,,0.0,1.0,47975.5,0.5845
Embry-Riddle Aeronautical University-Daytona Beach,,34296.0,9876.0,0.8987,0.448,,,,,,654.0,47.0,,,,,1400.0,5.0,47975.5,0.5845
Florida Agricultural and Mechanical University,15060.0,,8277.0,0.9957,0.619,,,,,,1808.0,304.0,,,,,1138.0,1.0,47975.5,0.5845
Florida Atlantic University,10186.0,,9670.0,0.709,0.3208,,,,,,5321.0,1317.0,,,,,1248.0,1.0,47975.5,0.5845
Florida State College at Jacksonville,3916.0,,6306.0,0.349,0.2113,,,,,,,3871.0,,,,,1400.0,,36066.0,0.5845
Flagler College,,23237.0,7223.0,0.4574,0.5554,,,,,,13.0,26.0,,,,,1100.0,5.0,47975.5,0.5845
Orange Technical College-Mid Florida Campus,,,,,0.0,,,,,,,1112.0,2308.0,2.0,,,,,27754.0,0.5845
Concorde Career Institute-Jacksonville,,28483.0,5632.0,0.6863,0.7086,,,,,,,,53305.0,20.0,,,,3.0,27754.0,0.5845
Concorde Career Institute-Miramar,,29077.0,5931.0,0.6522,0.7112,,,,,,,,46711.0,20.0,,,,3.0,27754.0,0.5845
Concorde Career Institute-Tampa,,23558.0,4102.0,0.6571,0.7235,,,,,,,,17099.0,8.0,,,,3.0,27754.0,0.5845
AdventHealth University,,18229.0,7944.0,0.9612,0.5727,,,,,,454.0,173.0,,,,,2310.0,1.0,47975.5,0.5845
Florida Institute of Technology,,31097.0,9821.0,0.9362,0.3582,,,,,,2480.0,249.0,,,,,1200.0,1.0,47975.5,0.5845
Florida International University,7296.0,,10701.0,0.98,0.2933,,,,,,9385.0,7483.0,,,,,1350.0,1.0,47975.5,0.5845
The College of the Florida Keys,11845.0,,5552.0,0.2889,0.1856,,,,,,,37.0,,,,,1388.0,,27754.0,0.5845
Florida Memorial University,,17625.0,7575.0,0.732,0.6755,,,,,,47.0,1.0,,,,,2500.0,2.0,47975.5,0.5845
Florida Career College-Miami,,31293.0,4062.0,,0.6961,,,,,,,,21500.0,9.0,,,,,27754.0,0.5845
Florida School of Massage,,16068.0,,,0.8242,,,,,,,,11100.0,6.0,,,,,27754.0,0.5845
Florida Southern College,,25646.0,8426.0,0.9943,0.6324,,,,,,550.0,89.0,,,,,1250.0,1.0,47975.5,0.5845
Florida State University,9789.0,,10962.0,0.8548,0.3517,,,,,,9180.0,389.0,,,,,1000.0,1.0,47975.5,0.5845
Orange Technical College-Mid Florida Campus,,,,,0.0,,,,,,,1112.0,2308.0,2.0,,,,,27754.0,0.5845
Florida State University,9789.0,,10962.0,0.8548,0.3517,,,,,,9180.0,389.0,,,,,1000.0,1.0,47975.5,0.5845
Fort Pierce Beauty Academy,,15620.0,,,0.5682,,,,,,,,15900.0,12.0,,,,,27754.0,0.5845
Full Sail University,,27524.0,4730.0,0.9545,0.5747,,,,,,1681.0,28.0,,,,,530.0,,47975.5,0.5845
George Stone Technical College,9054.0,,,,0.0,,,,,,,,3366.0,8.0,,,,,27754.0,0.5845
George T Baker Aviation Technical College,3784.0,,,,0.0,,,,,,,,4496.0,14.0,,,,,27754.0,0.5845
Gulf Coast State College,2779.0,,5345.0,0.5365,0.0838,,,,,,,1255.0,,,,,1056.0,,36066.0,0.5845
Hillsborough Community College,3238.0,,6712.0,0.3196,0.3431,,,,,,,49.0,,,,,1320.0,,36066.0,0.5845
Hobe Sound Bible College,,10665.0,1846.0,0.6875,0.1364,,,,,,12.0,,,,,,500.0,,47975.5,0.5845
Hollywood Institute of Beauty Careers,,25237.0,,,0.897,,,,,,,,18719.0,10.0,,,,,27754.0,0.5845
Cortiva Institute-Florida,,21507.0,,,0.8583,,,,,,,,12371.0,8.0,,,,,27754.0,0.5845
Indian River State College,2003.0,,6984.0,0.3289,0.0578,,,,,,,4188.0,,,,,1000.0,,36066.0,0.5845
Crave Beauty Academy,,15903.0,,,0.5978,,,,,,,,18633.0,11.0,,,,,27754.0,0.5845
AI Miami International University of Art and Design,,20274.0,5241.0,0.0774,0.4411,,,,,,47.0,63.0,,,,,600.0,,47975.5,0.5845
DeVry University-Florida,,31501.0,8169.0,0.1556,0.6615,,,,,,125.0,3.0,,,,,400.0,2.0,47975.5,0.5845
Keiser University-Ft Lauderdale,,33428.0,5555.0,0.6843,0.6898,,,,,,2077.0,282.0,,,,,2000.0,,36066.0,0.5845
La Belle Beauty School,,12596.0,,,0.2141,,,,,,,,16395.0,12.0,,,,,27754.0,0.5845
Florida Gateway College,2170.0,,5846.0,0.356,0.1424,,,,,,,948.0,,,,,1271.0,,36066.0,0.5845
Lake Area Technical College,12939.0,,6508.0,0.7305,0.678,,,,,,,412.0,,,,,1430.0,,36066.0,0.5845
Lake-Sumter State College,4487.0,,5370.0,0.5056,0.4183,,,,,,,1225.0,,,,,2000.0,,36066.0,0.5845
Fort Myers Technical College,3490.0,,,,0.0,,,,,,,32.0,3423.0,5.0,,,,,27754.0,0.5845
Lively Technical College,11920.0,,,,0.0,,,,,,,404.0,6754.0,14.0,,,,,27754.0,0.5845
Lindsey Hopkins Technical College,5934.0,,,,0.0,,,,,,,,4578.0,14.0,,,,,27754.0,0.5845
State College of Florida-Manatee-Sarasota,11372.0,,6753.0,0.3293,0.1173,,,,,,,1490.0,,,,,1500.0,,36066.0,0.5845
Manatee Technical College,3541.0,,,,0.0,,,,,,,,4738.0,12.0,,,,,27754.0,0.5845
Traviss Technical College,7600.0,,,,0.0,,,,,,,,,,,,500.0,,27754.0,0.5845
Merryfield School of Pet Grooming,,20161.0,,,0.2818,,,,,,,,12200.0,10.0,,,,,27754.0,0.5845
Trinity International University-Florida,,16383.0,7029.0,,0.7222,,,,,,74.0,1.0,,,,,1080.0,,47975.5,0.5845
Miami Lakes Educational Center and Technical College,3507.0,,,,0.0,,,,,,,,2721.0,8.0,,,,,27754.0,0.5845
Miami Dade College,4842.0,,7551.0,0.2001,0.0582,,,,,,,5201.0,,,,,1500.0,,36066.0,0.5845
Albizu University-Miami,,14136.0,5193.0,1.0,0.6861,,,,,,600.0,2.0,,,,,3105.0,3.0,47975.5,0.5845
Orange Technical College-Mid Florida Campus,,,,,0.0,,,,,,,1112.0,2308.0,2.0,,,,,27754.0,0.5845
Paul Mitchell the School-Jacksonville,,16540.0,,,0.6471,,,,,,,,18750.0,10.0,,,,,27754.0,0.5845
North Florida Technical College,2500.0,,,,0.0,,,,,,,,6582.0,10.0,,,,,27754.0,0.5845
University of North Florida,9606.0,,7953.0,0.9756,0.3181,,,,,,2383.0,329.0,,,,,1200.0,1.0,47975.5,0.5845
Nova Southeastern University,,23905.0,9848.0,0.4657,0.4947,,,,,,14910.0,48.0,,,,,1728.0,1.0,47975.5,0.5845
Northwest Florida State College,6240.0,,5673.0,0.3372,0.1602,,,,,,,1472.0,,,,,1440.0,,36066.0,0.5845
Orange Technical College-Orlando Campus,10998.0,,,,0.0,,,,,,,724.0,5100.0,13.0,,,,,27754.0,0.5845
Palm Beach Atlantic University,,25887.0,7811.0,1.0,0.4539,,,,,,808.0,507.0,,,,,1066.0,1.0,47975.5,0.5845
Palm Beach State College,2651.0,,6136.0,0.3166,0.0778,,,,,,,4259.0,,,,,2700.0,,36066.0,0.5845
Pasco-Hernando State College,4923.0,,5914.0,0.355,0.116,,,,,,,2579.0,,,,,1520.0,,36066.0,0.5845
Pensacola State College,3110.0,,5248.0,0.3634,0.069,,,,,,,2118.0,,,,,900.0,,36066.0,0.5845
Pinellas Technical College-Clearwater,10182.0,,,,0.0,,,,,,,,7074.0,14.0,,,,,27754.0,0.5845
Polk State College,9740.0,,6270.0,0.4397,0.1426,,,,,,,2534.0,,,,,2000.0,,36066.0,0.5845
Radford M Locklin Technical College,8121.0,,,,0.0,,,,,,,245.0,5348.0,11.0,,,,,27754.0,0.5845
Saint Vincent de Paul Regional Seminary,,,6457.0,0.6765,,,,,,,131.0,,,,,,,,,0.5845
Midwest Technical Institute-Ridgeland,,26185.0,,,0.871,,,,,,,,15490.0,9.0,,,,,27754.0,0.5845
Ringling College of Art and Design,,49649.0,8715.0,0.6977,0.5099,,,,,,,5.0,,,,,2700.0,3.0,47975.5,0.5845
Robert Morgan Educational Center and Technical College,12147.0,,,,0.0,,,,,,,,6332.0,18.0,,,,,27754.0,0.5845
Rollins College,,29806.0,9229.0,1.0,0.2975,,,,,,529.0,,,,,,716.0,2.0,47975.5,0.5845
First Coast Technical College,13294.0,,,,0.0,,,,,,,,8027.0,12.0,,,,,27754.0,0.5845
Saint Leo University,,18869.0,8358.0,0.2148,0.4982,,,,,,3069.0,148.0,,,,,1056.0,5.0,47975.5,0.5845
St Petersburg College,3226.0,,6793.0,0.2317,0.247,,,,,,,4945.0,,,,,1600.0,,36066.0,0.5845
Pinellas Technical College-St. Petersburg,7301.0,,,,0.0,,,,,,,,4659.0,8.0,,,,,27754.0,0.5845
Santa Barbara Business College-Santa Maria,,15404.0,5999.0,,0.7273,,,,,,,,,,,,,,27754.0,0.5845
Suncoast Technical College,9239.0,,,,0.0,,,,,,,572.0,7635.0,13.0,,,,,27754.0,0.5845
Seminole State College of Florida,8326.0,,6698.0,0.2957,0.18,,,,,,,2402.0,,,,,1430.0,,27754.0,0.5845
