School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
The Salon Professional Academy-Colorado Springs,,17445.0,,,0.6098,,,,,,,,18290.0,11.0,,,,,27754.0,0.5845
Paul Mitchell the School-Delaware,,13882.0,,,0.5112,,,,,,,,18000.0,12.0,,,,,27754.0,0.5845
Future-Tech Institute,,8215.0,4550.0,,0.625,,,,,,,,,,,,0.0,,36066.0,0.5845
Fred K Marchman Technical College,4807.0,,,,0.0,,,,,,,,5078.0,9.0,,,,,27754.0,0.5845
The Salon Professional Academy-Ft Myers,,14680.0,,,0.7262,,,,,,,,17450.0,9.0,,,,,27754.0,0.5845
Universal Spa Training Academy - Tyler's Beauty and Spa Academy,,,,,,,,,,,,,18900.0,9.0,,,,,,0.5845
The Salon Professional Academy-Evansville,,10716.0,,,0.473,,,,,,,,18900.0,11.0,,,,,27754.0,0.5845
Tri County Regional Vocational Technical High School,14344.0,,,,0.0,,,,,,,,8917.0,10.0,,,,,27754.0,0.5845
Compass College of Cinematic Arts,,21335.0,4608.0,,0.744,,,,,,,,,,,,4000.0,5.0,47975.5,0.5845
Nova Academy of Cosmetology,,16523.0,,,0.7016,,,,,,,,19700.0,11.0,,,,,27754.0,0.5845
SAE Institute of Technology-New York,,31099.0,,,0.8986,,,,,,,,24339.0,9.0,,,,,27754.0,0.5845
Peloton College,,18871.0,4680.0,,0.572,,,,,,,,14900.0,9.0,,,,,27754.0,0.5845
ABC Beauty Academy,,9024.0,,,0.0,,,,,,,,10325.0,13.0,,,,,27754.0,0.5845
American Beauty Academy,,9162.0,,,0.3824,,,,,,,,16700.0,11.0,,,,,27754.0,0.5845
Summit Salon Academy-Portland,,15382.0,,,0.7586,,,,,,,,21080.0,14.0,,,,,27754.0,0.5845
Paul Mitchell the School-Milwaukee,,14254.0,,,0.6306,,,,,,,,19390.0,12.0,,,,,27754.0,0.5845
Touro University Worldwide,,19972.0,5816.0,0.0965,0.4892,,,,,,1414.0,29.0,,,,,1046.0,,47975.5,0.5845
Touro University California,,,9268.0,1.0,,,,,,,1378.0,,,,,,,,,0.5845
The Chicago School of Professional Psychology at Washington DC,,,6849.0,1.0,,,,,,,732.0,,,,,,,,,0.5845
Touro University Nevada,,,9289.0,0.5263,0.1538,,,,,,1464.0,,,,,,,,47975.5,0.5845
Herzing University-Kenosha,,21257.0,6690.0,0.2154,0.8107,,,,,,11.0,2.0,,,,,,2.0,47975.5,0.5845
Herzing University-Brookfield,,22628.0,6907.0,0.4419,0.854,,,,,,6.0,4.0,,,,,,2.0,47975.5,0.5845
Fortis Institute-Towson,,22497.0,,,0.6085,,,,,,,,16407.0,11.0,,,,,27754.0,0.5845
Southern Careers Institute-Brownsville,,17751.0,,0.56,0.691,,,,,,,,16800.0,9.0,,,,,27754.0,0.5845
Southern Careers Institute-Harlingen,,25548.0,,0.5455,0.6272,,,,,,,,16800.0,9.0,,,,,27754.0,0.5845
Strayer University-Global Region,,22944.0,7099.0,0.128,0.4541,,,,,,3938.0,22.0,,,,,1350.0,,47975.5,0.5845
Kenneth Shuler School of Cosmetology-Florence,,15619.0,,,0.6884,,,,,,,,19887.0,13.0,,,,,27754.0,0.5845
Fortis College-Columbia,,20445.0,5781.0,0.1143,0.7026,,,,,,,,,,,,1070.0,,27754.0,0.5845
Ross Medical Education Center-Davison,,18367.0,,,0.6647,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Granger,,18564.0,1610.0,,0.6392,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Niles,,18832.0,,,0.7003,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Canton,,19121.0,,,0.658,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Pima Medical Institute-Houston,,23322.0,6149.0,0.5,0.3159,,,,,,,,15113.0,9.0,,,,,27754.0,0.5845
Illinois Media School-Chicago Campus,,24692.0,,,0.7725,,,,,,,,18600.0,8.0,,,,3.0,27754.0,0.5845
Platt College-STVT-San Antonio,,28738.0,,,0.5696,,,,,,,,20663.0,10.0,,,,,27754.0,0.5845
Concorde Career College-Dallas,,23663.0,6252.0,0.7234,0.7205,,,,,,,,17578.0,8.0,,,,3.0,27754.0,0.5845
Concorde Career Institute-Orlando,,26038.0,4453.0,0.6296,0.716,,,,,,,,18021.0,8.0,,,,3.0,27754.0,0.5845
Concorde Career College-San Antonio,,24981.0,5212.0,0.619,0.6457,,,,,,,,18733.0,8.0,,,,3.0,27754.0,0.5845
Fairfax University of America,,21906.0,6289.0,0.1509,0.0408,,,,,,116.0,3.0,,,,,1200.0,3.0,47975.5,0.5845
Geisinger-Lewistown Hospital School of Nursing,,29788.0,,,0.66,,,,,,,,,,,,1100.0,2.0,27754.0,0.5845
Moreno Valley College,4633.0,,11049.0,0.2636,0.0126,,,,,,,1258.0,,,,,1972.0,,36066.0,0.5845
Onondaga School of Therapeutic Massage-Rochester,,23834.0,,,0.7622,,,,,,,,16042.0,7.0,,,,,27754.0,0.5845
Norco College,5099.0,,11151.0,0.2656,0.0078,,,,,,,2055.0,,,,,1972.0,,36066.0,0.5845
Dorsey School of Business-Saginaw,,26592.0,,,0.9363,,,,,,,,,,,,,,27754.0,0.5845
Milan Institute of Cosmetology-La Quinta,,21181.0,,,0.4975,,,,,,,,19433.0,14.0,,,,,27754.0,0.5845
Milan Institute-Boise,,29228.0,,,0.4558,,,,,,,,15235.0,9.0,,,,,27754.0,0.5845
Milan Institute of Cosmetology-El Paso,,23677.0,,,0.5,,,,,,,,18985.0,13.0,,,,,27754.0,0.5845
Universal Technical Institute-Dallas Fort Worth,,20621.0,4958.0,,0.6121,,,,,,,,47565.0,19.0,,,,,36066.0,0.5845
ICPR Junior College-Arecibo,,7193.0,2537.0,0.28,0.0,,,,,,,,,,,,2122.0,,27754.0,0.5845
Artistic Nails and Beauty Academy-Lakeland,,8924.0,,,0.5762,,,,,,,,10169.0,5.0,,,,,27754.0,0.5845
Hawaii Medical College,,33741.0,3776.0,0.6154,0.4859,,,,,,,,,,,,1754.0,,27754.0,0.5845
Carolina College of Hair Design,,12909.0,,,0.5231,,,,,,,,14925.0,14.0,,,,,27754.0,0.5845
Nightingale College,,26487.0,7541.0,0.6979,0.503,,,,,,,,76075.0,32.0,,,,,36066.0,0.5845
Platt College-Miller-Motte-Jacksonville,,,3376.0,0.35,0.4215,,,,,,,,4000.0,1.0,,,,,27754.0,0.5845
Platt College-Miller-Motte Technical-Augusta,,21661.0,3317.0,0.2703,0.5544,,,,,,,,20140.0,13.0,,,,,27754.0,0.5845
Platt College-Miller-Motte Technical-Conway,,23403.0,3517.0,0.303,0.6176,,,,,,,,25240.0,15.0,,,,,27754.0,0.5845
Aveda Institute-Portland,,14659.0,,,0.5046,,,,,,,,20700.0,13.0,,,,,27754.0,0.5845
Chamberlain University-Virginia,,33982.0,7126.0,0.1594,0.7648,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Penrose Academy,,20985.0,,,0.4665,,,,,,,,13500.0,5.0,,,,,27754.0,0.5845
G Skin & Beauty Institute,,25636.0,,,0.5431,,,,,,,,15534.0,8.0,,,,,27754.0,0.5845
Beauty Academy of South Florida,,23924.0,,,0.3947,,,,,,,,15677.0,12.0,,,,,27754.0,0.5845
Ogle School Hair Skin Nails-North Dallas,,17584.0,,,0.5674,,,,,,,,19910.0,12.0,,,,,27754.0,0.5845
The Salon Professional Academy-North Little Rock,,11490.0,,,0.568,,,,,,,,18390.0,11.0,,,,,27754.0,0.5845
The Salon Professional Academy-St Charles,,12850.0,,,0.1176,,,,,,,,19996.0,12.0,,,,,27754.0,0.5845
Mildred Elley-New York Campus,,20279.0,5961.0,,0.7996,,,,,,,,,,,,2400.0,,36066.0,0.5845
National Paralegal College,,15529.0,,0.1111,0.6833,,,,,,107.0,1.0,,,,,781.0,,47975.5,0.5845
Carolina College of Biblical Studies,,23083.0,2754.0,,0.5934,,,,,,14.0,,,,,,1200.0,,36066.0,0.5845
Omega Graduate School,,,800.0,,,,,,,,79.0,,,,,,,,,0.5845
Jung Tao School of Classical Chinese Medicine,,,,,,,,,,,69.0,,,,,,,,,0.5845
New York Film Academy,,45280.0,6190.0,0.178,0.3618,,,,,,580.0,,,,,,1000.0,,27754.0,0.5845
International College of Cosmetology,,1614.0,,,0.0,,,,,,,,2150.0,3.0,,,,,27754.0,0.5845
Bella Capelli Academy,,17965.0,,,0.672,,,,,,,,19261.0,11.0,,,,,27754.0,0.5845
Institute of Medical Careers,,20005.0,3693.0,0.2,0.7613,,,,,,,,20100.0,12.0,,,,,27754.0,0.5845
Flagler Technical College,,,,,0.0,,,,,,,14.0,3020.0,2.0,,,,,27754.0,0.5845
Galaxy Medical College,,9474.0,2600.0,,0.6949,,,,,,,,15425.0,12.0,,,,3.0,27754.0,0.5845
American Medical Sciences Center,,18344.0,3655.0,,0.5463,,,,,,,,36700.0,26.0,,,,,27754.0,0.5845
Mandalyn Academy,,12692.0,,,0.5417,,,,,,,,15650.0,9.0,,,,,27754.0,0.5845
Jose Maria Vargas University,,,3296.0,,0.0274,,,,,,14.0,291.0,,,,,1000.0,,27754.0,0.5845
D A Dorsey Technical College,1023.0,,,,0.0,,,,,,,,3628.0,13.0,,,,,27754.0,0.5845
Keweenaw Bay Ojibwa Community College,5858.0,,4628.0,0.2632,0.0,,,,,,,4.0,,,,,1266.0,,36066.0,0.5845
Meridian Institute of Surgical Assisting,,,6875.0,1.0,0.5444,,,,,,,,7620.0,12.0,,,,,27754.0,0.5845
Mauna Loa Helicopters,,,,,0.1786,,,,,,,,101250.0,12.0,,,,3.0,27754.0,0.5845
Acaydia School of Aesthetics,,15544.0,,,0.5357,,,,,,,,16109.0,9.0,,,,,27754.0,0.5845
Holistic Massage Training Institute,,15870.0,,,0.4167,,,,,,,,16988.0,11.0,,,,,27754.0,0.5845
Diamonds Cosmetology College,,11550.0,,,0.5862,,,,,,,,9025.0,13.0,,,,,27754.0,0.5845
Northern Virginia School of Therapeutic Massage,,,,,0.7258,,,,,,,,10940.0,7.0,,,,,27754.0,0.5845
Paul Mitchell the School-St Louis,,14137.0,,,0.6416,,,,,,,,21278.0,13.0,,,,,27754.0,0.5845
Advanced Training Institute,,,,,0.7359,,,,,,,,13120.0,9.0,,,,,27754.0,0.5845
Shepherds Theological Seminary,,,5438.0,,,,,,,,105.0,,,,,,,,,0.5845
Taylor Andrews Academy of Hair Design-West Jordan,,14381.0,,,0.4261,,,,,,,,18400.0,13.0,,,,,27754.0,0.5845
Santa Ana Beauty Academy,,16870.0,,,0.0,,,,,,,,11900.0,15.0,,,,,27754.0,0.5845
Grace College of Divinity,,13678.0,2260.0,,0.2742,,,,,,42.0,7.0,,,,,500.0,3.0,27754.0,0.5845
Evolve Beauty Academy,,12330.0,,,0.6,,,,,,,,16950.0,13.0,,,,,27754.0,0.5845
Aveda Institute-New Mexico,,15664.0,,,0.4293,,,,,,,,19040.0,14.0,,,,,27754.0,0.5845
North American Trade Schools,,15778.0,,,0.9252,,,,,,,,18664.0,10.0,,,,,27754.0,0.5845
Estelle Skin Care and Spa Institute,,12293.0,,,0.4223,,,,,,,,12300.0,6.0,,,,,27754.0,0.5845
Paul Mitchell the School-Honolulu,,15799.0,,,0.4063,,,,,,,,23783.0,14.0,,,,,27754.0,0.5845
Elite Cosmetology School,,13224.0,,,0.6628,,,,,,,,17215.0,12.0,,,,,27754.0,0.5845
American Technical Institute,,3490.0,,,0.0,,,,,,,,9150.0,15.0,,,,,27754.0,0.5845
Bergin University of Canine Studies,,,3736.0,,0.1667,,,,,,23.0,,,,,,,,47975.5,0.5845
Aveda Institute-Boise,,12584.0,,,0.6329,,,,,,,,20112.0,12.0,,,,,27754.0,0.5845
Pima Medical Institute-Aurora,,22190.0,4548.0,0.5938,0.4045,,,,,,,,15113.0,9.0,,,,,27754.0,0.5845
Capilo School of Hair Design,,16239.0,,,0.5359,,,,,,,,18095.0,12.0,,,,,27754.0,0.5845
Pure Aesthetics Natural Skincare School,,11050.0,,,0.6066,,,,,,,,13388.0,5.0,,,,,27754.0,0.5845
Lindsey Institute of Cosmetology,,11585.0,,,0.6094,,,,,,,,16000.0,13.0,,,,,27754.0,0.5845
Buckner Barber School,,11426.0,,,0.0,,,,,,,,11100.0,13.0,,,,,27754.0,0.5845
Simmons College of Kentucky,,3394.0,3877.0,1.0,0.0,,,,,,,,,,,,1000.0,,36066.0,0.5845
Atelier Esthetique Institute of Esthetics,,10836.0,,,0.4308,,,,,,,,9850.0,4.0,,,,,27754.0,0.5845
Advanced College of Cosmetology,,10990.0,,,0.7838,,,,,,,,15790.0,12.0,,,,,27754.0,0.5845
North American University,,11565.0,6276.0,0.3333,0.2258,,,,,,300.0,45.0,,,,,1122.0,,47975.5,0.5845
United Beauty College,,7137.0,,,0.0,,,,,,,,4173.0,5.0,,,,,27754.0,0.5845
Cinta Aveda Institute,,20327.0,,,0.7211,,,,,,,,25960.0,14.0,,,,,27754.0,0.5845
Keser Torah-Mayan Hatalmud,,11151.0,4500.0,,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Southern California Health Institute,,20566.0,,,0.8494,,,,,,,,16425.0,10.0,,,,,27754.0,0.5845
Best Care College,,,3333.0,,0.4306,,,,,,,,1147.0,2.0,,,,,27754.0,0.5845
First Class Cosmetology School,,19543.0,,,0.6378,,,,,,,,19400.0,12.0,,,,,27754.0,0.5845
Millennia Atlantic University,,,,,0.0857,,,,,,122.0,,,,,,1200.0,,47975.5,0.5845
Abcott Institute,,,,,0.4417,,,,,,,,24900.0,13.0,,,,,27754.0,0.5845
The Salon Professional Academy-Kenosha,,15013.0,,,0.5827,,,,,,,,21000.0,13.0,,,,,27754.0,0.5845
Paul Mitchell the School-Indianapolis,,13872.0,,,0.5404,,,,,,,,18795.0,12.0,,,,,27754.0,0.5845
Taylor Andrews Academy-St George,,9588.0,,,0.5131,,,,,,,,14000.0,14.0,,,,,27754.0,0.5845
Protege Academy,,10636.0,,,0.6292,,,,,,,,19600.0,11.0,,,,,27754.0,0.5845
Colorado Academy of Veterinary Technology,,18132.0,5152.0,0.75,0.6607,,,,,,,,,,,,900.0,3.0,36066.0,0.5845
Northeast Technical Institute,,22558.0,,,0.5556,,,,,,,,14670.0,7.0,,,,,27754.0,0.5845
Elite Cosmetology School,,13224.0,,,0.6628,,,,,,,,17215.0,12.0,,,,,27754.0,0.5845
Paul Mitchell the School-Las Vegas,,16595.0,,,0.5526,,,,,,,,22137.0,13.0,,,,,27754.0,0.5845
Summit Salon Academy-Kokomo,,14969.0,,,0.6601,,,,,,,,18300.0,13.0,,,,,27754.0,0.5845
Florida Barber Academy,,21280.0,,,0.6923,,,,,,,,14945.0,10.0,,,,,27754.0,0.5845
Institute for Doctoral Studies in the Visual Arts,,,10019.0,,,,,,,,90.0,,,,,,,,,0.5845
Fortis College,,22099.0,4583.0,0.2083,0.6307,,,,,,,,15812.0,9.0,,,,,27754.0,0.5845
Academy for Salon Professionals,,13383.0,,,0.5108,,,,,,,,10082.0,5.0,,,,,27754.0,0.5845
Paul Mitchell the School-Spokane,,12398.0,,,0.523,,,,,,,,15250.0,13.0,,,,,27754.0,0.5845
The Salon Professional Academy,,10947.0,,,0.6569,,,,,,,,15226.0,11.0,,,,,27754.0,0.5845
John Paul the Great Catholic University,,29749.0,7087.0,0.3929,0.6608,,,,,,6.0,1.0,,,,,1905.0,1.0,47975.5,0.5845
University of Connecticut-Hartford Campus,9842.0,,13692.0,0.6458,0.4085,,,,,,,31.0,,,,,950.0,1.0,47975.5,0.5845
Ottawa University-Surprise,,31127.0,5989.0,1.0,0.8043,,,,,,85.0,1.0,,,,,1100.0,5.0,47975.5,0.5845
Chamberlain University-Missouri,,29658.0,6655.0,0.25,0.8187,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Chamberlain University-Texas,,28938.0,7107.0,0.1573,0.7461,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Continental School of Beauty Culture-Mattydale,,21912.0,,,0.6804,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Paul Mitchell the School-Columbia,,13693.0,,,0.5562,,,,,,,,18621.0,12.0,,,,,27754.0,0.5845
Paul Mitchell the School-Charleston,,13392.0,,,0.6233,,,,,,,,18625.0,12.0,,,,,27754.0,0.5845
Kenneth Shuler School of Cosmetology-Greenville,,13749.0,,,0.688,,,,,,,,19887.0,13.0,,,,,27754.0,0.5845
Northwest College-Eugene,,16468.0,,,0.1868,,,,,,,,22245.0,23.0,,,,,27754.0,0.5845
Northwest College-Tualatin,,16124.0,,,0.4409,,,,,,,,22245.0,23.0,,,,,27754.0,0.5845
CET-Soledad,,11491.0,,,0.0914,,,,,,,,15375.0,8.0,,,,,27754.0,0.5845
United Education Institute-UEI College San Marcos,,26716.0,,,0.6573,,,,,,,,19900.0,9.0,,,,,27754.0,0.5845
Vanguard College of Cosmetology-Metairie,,20689.0,,,0.6603,,,,,,,,19429.0,11.0,,,,,27754.0,0.5845
United Education Institute-Anaheim,,26065.0,,,0.6974,,,,,,,,19900.0,9.0,,,,,27754.0,0.5845
New England Tractor Trailer Training School of Massachusetts,,14312.0,,,0.9035,,,,,,,,10745.0,6.0,,,,,27754.0,0.5845
Dewey University-Manati,,5342.0,2500.0,1.0,0.0,,,,,,,,,,,,1500.0,,36066.0,0.5845
Allen School-Phoenix,,19812.0,,,0.8382,,,,,,,,15296.0,9.0,,,,,27754.0,0.5845
Oklahoma Technical College,,28402.0,4533.0,1.0,0.542,,,,,,,,19659.0,9.0,,,,,27754.0,0.5845
Midwest Technical Institute-Moline,,24979.0,,,0.899,,,,,,,,15490.0,9.0,,,,,27754.0,0.5845
Unitech Training Academy-Alexandria,,20828.0,,,0.799,,,,,,,,15500.0,9.0,,,,,27754.0,0.5845
Unitech Training Academy-Lake Charles,,22296.0,,,0.7304,,,,,,,,15500.0,9.0,,,,,27754.0,0.5845
Aveda Institute-Los Angeles,,18462.0,,,0.5212,,,,,,,,16320.0,5.0,,,,,27754.0,0.5845
UEI College-Riverside,,27904.0,,,0.804,,,,,,,,19900.0,9.0,,,,,27754.0,0.5845
WellSpring School of Allied Health-Lawrence,,17102.0,3333.0,,0.7778,,,,,,,,17275.0,13.0,,,,,36066.0,0.5845
Manuel and Theresa's School of Hair Design-Victoria,,7803.0,,,0.4074,,,,,,,,16775.0,13.0,,,,,27754.0,0.5845
Tricoci University of Beauty Culture-Chicago NW,,18262.0,,,0.6283,,,,,,,,23602.0,13.0,,,,,27754.0,0.5845
Los Angeles Pacific University,,19232.0,7416.0,0.0769,0.7344,,,,,,334.0,56.0,,,,,1200.0,,47975.5,0.5845
Avalon School of Cosmetology-Phoenix,,16504.0,,,0.6457,,,,,,,,18660.0,14.0,,,,,27754.0,0.5845
Avalon School of Cosmetology-Layton,,17064.0,,,0.6118,,,,,,,,18785.0,14.0,,,,,27754.0,0.5845
Aveda Institute-Des Moines,,15016.0,,,0.516,,,,,,,,23500.0,14.0,,,,,27754.0,0.5845
Fortis Institute-Lawrenceville,,18998.0,,,0.6806,,,,,,,,16566.0,9.0,,,,,27754.0,0.5845
Relay Graduate School of Education - Philadelphia & Camden,,,,,,,,,,,,,,,,,,,,0.5845
Platt College-Miller-Motte Technical-Macon,,21137.0,3222.0,0.1538,0.6993,,,,,,,,20140.0,13.0,,,,,27754.0,0.5845
South University-Savannah Online,,21178.0,,0.0757,0.6547,,,,,,2707.0,7.0,,,,,1500.0,,47975.5,0.5845
Whitworth University-Adult Degree Programs,,,2846.0,,0.7143,,,,,,,,,,,,,3.0,47975.5,0.5845
The Santa Barbara and Ventura Colleges of Law at Santa Barbara,,,8651.0,,,,,,,,81.0,,,,,,,,,0.5845
Springfield College-Regional Online and Continuing Education,,,8314.0,1.0,0.8653,,,,,,198.0,1.0,,,,,,,47975.5,0.5845
Marian Health Careers Center-Van Nuys Campus,,27240.0,,,0.5634,,,,,,,,22750.0,18.0,,,,,27754.0,0.5845
Milan Institute-Las Vegas,,28496.0,,,0.3372,,,,,,,,14485.0,9.0,,,,,27754.0,0.5845
Catholic Distance University,,,1555.0,0.3182,0.1071,,,,,,97.0,6.0,,,,,625.0,,47975.5,0.5845
Panache Academy of Beauty,,11734.0,,,0.6053,,,,,,,,17357.0,14.0,,,,,27754.0,0.5845
ASI Career Institute,,11852.0,,,0.2965,,,,,,,,12000.0,6.0,,,,,27754.0,0.5845
Midwest Technical Institute-Ridgeland,,26185.0,,,0.871,,,,,,,,15490.0,9.0,,,,,27754.0,0.5845
City College-Hollywood,,20018.0,3542.0,0.0571,0.9095,,,,,,,,,,,,1231.0,,36066.0,0.5845
Paul Mitchell the School-Arlington,,24092.0,,,0.5356,,,,,,,,19535.0,12.0,,,,,27754.0,0.5845
Rocky Mountain University of Health Professions,,,9051.0,0.8406,,,,,,,969.0,,,,,,,,,0.5845
Paul Mitchell the School-Fort Myers,,25306.0,,,0.5969,,,,,,,,17571.0,10.0,,,,,27754.0,0.5845
Paul Mitchell the School-Raleigh,,13439.0,,,0.5796,,,,,,,,18081.0,12.0,,,,,27754.0,0.5845
CUNY Stella and Charles Guttman Community College,3865.0,,9570.0,0.6538,0.0377,,,,,,,10.0,,,,,1516.0,,36066.0,0.5845
Lil Lou's Beauty and Barber College,,18517.0,,,0.8448,,,,,,,,19500.0,13.0,,,,,27754.0,0.5845
Criswell College,,14137.0,6169.0,0.5,0.4693,,,,,,52.0,2.0,,,,,842.0,5.0,47975.5,0.5845
Beverly Hills Design Institute,,35201.0,2083.0,,0.5,,,,,,,,,,,,2400.0,3.0,36066.0,0.5845
Reflections Academy of Beauty,,10797.0,,,0.52,,,,,,,,18640.0,12.0,,,,,27754.0,0.5845
Annenberg School of Nursing,,18966.0,,,0.5946,,,,,,,,25100.0,12.0,,,,3.0,27754.0,0.5845
American Medical Academy,,,3458.0,1.0,0.3197,,,,,,,,12380.0,10.0,,,,,27754.0,0.5845
Tooele Technical College,17285.0,,,,0.0,,,,,,,176.0,2522.0,10.0,,,,,27754.0,0.5845
Chamberlain University-Georgia,,32322.0,6519.0,0.2171,0.8155,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Chamberlain University-Indiana,,33687.0,6959.0,0.6154,0.7476,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Carrington College-Mesquite,,,7380.0,,0.672,,,,,,,,49959.0,24.0,,,,,36066.0,0.5845
Sessions College for Professional Design,,12013.0,,0.0,0.6625,,,,,,,3.0,,,,,0.0,,27754.0,0.5845
Tulsa Welding School-Jacksonville,,23302.0,,,0.5269,,,,,,,,20129.0,10.0,,,,,27754.0,0.5845
Empire Beauty School-Virginia Beach,,15468.0,,,0.5714,,,,,,,,21500.0,11.0,,,,,27754.0,0.5845
Ross Medical Education Center-Morgantown,,19547.0,,,0.7381,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Paul Mitchell the School-Ogden,,16970.0,,,0.5309,,,,,,,,18841.0,13.0,,,,,27754.0,0.5845
Miami Ad School-New York,,,,,0.3626,,,,,,,,,,,,3000.0,,27754.0,0.5845
Larry's Barber College,,8409.0,,,0.3004,,,,,,,,15468.0,16.0,,,,,27754.0,0.5845
Futura Career Institute,,15632.0,,,0.0,,,,,,,,9800.0,12.0,,,,,27754.0,0.5845
Flair Beauty College,,10602.0,,,0.6392,,,,,,,,20164.0,16.0,,,,,27754.0,0.5845
Vogue College of Cosmetology-San Antonio Fredericksburg,,9887.0,,,0.4924,,,,,,,,15845.0,11.0,,,,,27754.0,0.5845
Vogue College of Cosmetology-Santa Fe,,14088.0,,,0.4554,,,,,,,,16350.0,12.0,,,,,27754.0,0.5845
Tomorrow's Image Barber And Beauty Academy of Virginia,,11237.0,,,0.7273,,,,,,,,17860.0,10.0,,,,,27754.0,0.5845
Medical Allied Career Center,,28739.0,5192.0,,0.5289,,,,,,,,34621.0,13.0,,,,,27754.0,0.5845
Bais HaMedrash and Mesivta of Baltimore,,12472.0,4374.0,,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Salon Institute-Toledo Campus,,15352.0,,,0.6442,,,,,,,,22166.0,14.0,,,,,27754.0,0.5845
Athena Career Academy,,23116.0,4344.0,1.0,0.9436,,,,,,,,22575.0,12.0,,,,3.0,27754.0,0.5845
Yeshiva Gedolah Zichron Leyma,,8743.0,3202.0,,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
The Barber School,,23145.0,,,0.4383,,,,,,,,12900.0,7.0,,,,,27754.0,0.5845
Be'er Yaakov Talmudic Seminary,,3888.0,1640.0,0.5849,0.0,,,,,,,,,,,,240.0,,47975.5,0.5845
Rio Grande Valley College,,,4357.0,0.8421,0.5227,,,,,,,449.0,900.0,1.0,,,,,27754.0,0.5845
Alexander Academy,,25349.0,,,0.4921,,,,,,,,16391.0,12.0,,,,,27754.0,0.5845
Aveda Institute-Tucson,,11992.0,,,0.6223,,,,,,,,20700.0,15.0,,,,3.0,27754.0,0.5845
Diamond Beauty College,,5530.0,,,0.0,,,,,,,,1250.0,5.0,,,,,27754.0,0.5845
Unitek College,,25738.0,,,0.3892,,,,,,,,36294.0,11.0,,,,,27754.0,0.5845
University Academy of Hair Design,,8812.0,,,0.4,,,,,,,,12170.0,10.0,,,,,27754.0,0.5845
Florida Institute of Recording Sound and Technology,,,,,0.523,,,,,,,,16450.0,11.0,,,,,27754.0,0.5845
Paul Mitchell the School-Reno,,18972.0,,,0.4946,,,,,,,,20876.0,13.0,,,,,27754.0,0.5845
Boise Barber College,,12047.0,,,0.5,,,,,,,,11640.0,7.0,,,,,27754.0,0.5845
Austin Kade Academy,,15577.0,,,0.7232,,,,,,,,16950.0,11.0,,,,,27754.0,0.5845
Aesthetic Science Institute,,10182.0,,,0.559,,,,,,,,9500.0,4.0,,,,,27754.0,0.5845
Elaine Sterling Institute,,20088.0,,,0.6444,,,,,,,,16487.0,9.0,,,,3.0,27754.0,0.5845
Wade Gordon Hairdressing Academy,,16837.0,,,0.4825,,,,,,,,16900.0,13.0,,,,,27754.0,0.5845
Mitsu Sato Hair Academy,,14369.0,,,0.5745,,,,,,,,19400.0,10.0,,,,,27754.0,0.5845
Florida Vocational Institute,,28141.0,4382.0,0.35,0.6271,,,,,,,,15975.0,9.0,,,,,27754.0,0.5845
SAE Institute of Technology-Atlanta,,23091.0,2750.0,0.32,0.6573,,,,,,,,34179.0,16.0,,,,,36066.0,0.5845
Academy di Firenze,,10025.0,,,0.0,,,,,,,,10820.0,12.0,,,,,27754.0,0.5845
SAE Institute of Technology-Miami,,31458.0,,,0.4386,,,,,,,,23799.0,9.0,,,,,27754.0,0.5845
Colorado State University-Global Campus,,,5564.0,0.0592,0.4167,,,,,,4556.0,374.0,,,,,768.0,5.0,47975.5,0.5845
Paul Mitchell the School-Overland Park,,15551.0,,,0.5952,,,,,,,,18500.0,13.0,,,,,27754.0,0.5845
Medspa Academies,,18215.0,,,0.5308,,,,,,,,16050.0,8.0,,,,,27754.0,0.5845
Brighton Institute of Cosmetology,,,,,0.1266,,,,,,,,4110.0,3.0,,,,,27754.0,0.5845
West Coast University-Dallas,,27473.0,7407.0,0.2553,0.8876,,,,,,140.0,,,,,,1386.0,,47975.5,0.5845
Empire Beauty School-Savannah,,14672.0,,,0.6492,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Ogle School Hair Skin Nails-Denton,,18080.0,,,0.6129,,,,,,,,19910.0,12.0,,,,,27754.0,0.5845
